customer_id,customer_name,gender,age,city,customer_segment
C03704,Nora Malik,Male,20,Mecca,Standard
C03705,Maryam Farooq,Male,21,Mecca,Standard
C03706,Saad Ahmed,Male,47,Jeddah,Standard
C03707,Sara Ali,Male,65,Riyadh,Standard
C03708,Abdullah Hassan,Female,36,Medina,Standard
C03709,Fatimah Ansari,Female,34,Dammam,Standard
C03710,Sara Ibrahim,Female,62,Mecca,Standard
C03711,Maryam Ibrahim,Female,64,Medina,Premium
C03712,Amal Khan,Male,56,Riyadh,Value
C03713,Maryam Al-Qahtani,Female,52,Khobar,Standard
C03714,Saad Ali,Female,62,Khobar,Standard
C03715,Mohammed Ali,Male,18,Jeddah,Value
C03716,Ahmed Abdullah,Male,52,Taif,Value
C03717,Ibrahim Al-Qahtani,Male,20,Riyadh,Premium
C03718,Khalid Ali,Male,36,Khobar,Standard
C03719,Hassan Rahman,Male,24,Mecca,Value
C03720,Saad Malik,Female,63,Dammam,Premium
C03721,Ibrahim Ahmed,Male,22,Riyadh,Standard
C03722,Omar Ansari,Male,67,Jeddah,Value
C03723,Reem Saeed,Male,22,Riyadh,Standard
C03724,Amal Khan,Female,34,Khobar,Standard
C03725,Abdullah Yousuf,Male,22,Jeddah,Standard
C03726,Fatimah Ali,Female,67,Dammam,Standard
C03727,Ibrahim Saeed,Male,61,Jeddah,Value
C03728,Ibrahim Saeed,Male,41,Mecca,Standard
C03729,Abdullah Ali,Male,39,Mecca,Standard
C03730,Huda Al-Qahtani,Female,34,Dammam,Standard
C03731,Reem Rahman,Female,65,Khobar,Value
C03732,Yousef Rahman,Male,69,Taif,Value
C03733,Ibrahim Ansari,Male,48,Dammam,Value
C03734,Yousef Ali,Female,29,Dammam,Standard
C03735,Fatimah Ansari,Male,34,Khobar,Value
C03736,Yousef Hassan,Male,35,Jeddah,Standard
C03737,Hassan Mahmoud,Male,68,Jeddah,Premium
C03738,Hassan Khan,Male,56,Dammam,Standard
C03739,Khalid Abdullah,Male,19,Khobar,Value
C03740,Omar Yousuf,Male,60,Medina,Premium
C03741,Ibrahim Abdullah,Male,29,Riyadh,Standard
C03742,Maryam Khan,Male,31,Taif,Standard
C03743,Huda Al-Qahtani,Female,59,Riyadh,Standard
C03744,Maha Ahmed,Male,46,Riyadh,Standard
C03745,Ahmed Malik,Female,63,Taif,Standard
C03746,Sara Mahmoud,Male,63,Mecca,Standard
C03747,Huda Hassan,Male,68,Mecca,Standard
C03748,Amal Al-Qahtani,Female,25,Dammam,Standard
C03749,Omar Ali,Male,49,Dammam,Premium
C03750,Omar Hassan,Female,24,Khobar,Standard
C03751,Mohammed Saeed,Male,58,Jeddah,Standard
C03752,Huda Mahmoud,Female,36,Medina,Standard
C03753,Faisal Farooq,Male,68,Khobar,Standard
C03754,Mohammed Hassan,Male,35,Medina,Premium
C03755,Maha Malik,Male,35,Taif,Value
C03756,Lina Rahman,Female,63,Medina,Value
C03757,Hassan Abdullah,Male,32,Medina,Standard
C03758,Ahmed Yousuf,Male,53,Taif,Standard
C03759,Saad Yousuf,Male,40,Medina,Standard
C03760,Aisha Malik,Male,18,Riyadh,Premium
C03761,Omar Al-Qahtani,Female,59,Medina,Standard
C03762,Ahmed Saeed,Male,28,Medina,Standard
C03763,Maryam Ansari,Male,30,Taif,Standard
C03764,Fatimah Ibrahim,Female,44,Riyadh,Premium
C03765,Saad Ansari,Male,27,Riyadh,Standard
C03766,Ibrahim Malik,Male,54,Taif,Value
C03767,Fatimah Hassan,Male,60,Riyadh,Value
C03768,Lina Ahmed,Female,69,Dammam,Standard
C03769,Omar Saeed,Female,66,Khobar,Standard
C03770,Ibrahim Khan,Female,56,Khobar,Standard
C03771,Mohammed Abdullah,Male,23,Taif,Value
C03772,Mohammed Khan,Female,50,Taif,Standard
C03773,Hassan Al-Qahtani,Male,54,Dammam,Value
C03774,Yousef Yousuf,Female,55,Taif,Standard
C03775,Sara Khan,Male,38,Khobar,Standard
C03776,Fatimah Al-Qahtani,Male,40,Dammam,Standard
C03777,Yousef Mahmoud,Male,68,Khobar,Standard
C03778,Sara Farooq,Male,19,Dammam,Standard
C03779,Nora Malik,Male,64,Jeddah,Value
C03780,Huda Mahmoud,Male,67,Taif,Value
C03781,Khalid Ibrahim,Male,55,Mecca,Value
C03782,Yousef Ansari,Female,31,Riyadh,Standard
C03783,Huda Ansari,Male,52,Jeddah,Standard
C03784,Nora Malik,Female,24,Taif,Premium
C03785,Huda Abdullah,Female,21,Taif,Standard
C03786,Lina Ansari,Female,41,Mecca,Standard
C03787,Reem Rahman,Male,21,Riyadh,Premium
C03788,Maryam Malik,Male,21,Khobar,Standard
C03789,Aisha Ansari,Male,33,Dammam,Value
C03790,Nora Ibrahim,Female,69,Khobar,Value
C03791,Ahmed Malik,Male,59,Mecca,Standard
C03792,Fatimah Ibrahim,Male,33,Mecca,Value
C03793,Maha Rahman,Female,39,Medina,Premium
C03794,Lina Yousuf,Male,67,Mecca,Value
C03795,Huda Ahmed,Female,59,Taif,Value
C03796,Aisha Ibrahim,Female,70,Medina,Value
C03797,Huda Hassan,Female,23,Khobar,Premium
C03798,Mohammed Mahmoud,Male,32,Taif,Standard
C03799,Hassan Ibrahim,Male,65,Jeddah,Premium
C03800,Aisha Yousuf,Male,68,Dammam,Standard
C03801,Khalid Khan,Female,55,Jeddah,Value
C03802,Ahmed Malik,Male,60,Dammam,Value
C03803,Reem Rahman,Male,30,Khobar,Standard
C03804,Maryam Al-Qahtani,Female,33,Khobar,Value
C03805,Reem Saleh,Male,69,Dammam,Standard
C03806,Nora Yousuf,Female,55,Khobar,Standard
C03807,Saad Malik,Female,60,Dammam,Standard
C03808,Lina Abdullah,Male,70,Jeddah,Standard
C03809,Omar Ahmed,Male,31,Medina,Standard
C03810,Lina Al-Qahtani,Female,54,Riyadh,Value
C03811,Sara Yousuf,Male,59,Dammam,Standard
C03812,Lina Rahman,Female,69,Dammam,Standard
C03813,Khalid Abdullah,Male,42,Mecca,Value
C03814,Fatimah Ansari,Female,50,Taif,Standard
C03815,Ahmed Khan,Male,59,Taif,Value
C03816,Aisha Rahman,Male,65,Medina,Standard
C03817,Sara Hassan,Male,65,Dammam,Standard
C03818,Lina Mahmoud,Male,48,Riyadh,Standard
C03819,Sara Ibrahim,Male,25,Dammam,Standard
C03820,Ibrahim Ali,Female,35,Riyadh,Value
C03821,Maha Ibrahim,Female,29,Medina,Standard
C03822,Sara Khan,Male,30,Medina,Standard
C03823,Huda Saeed,Female,63,Jeddah,Standard
C03824,Mohammed Rahman,Female,32,Mecca,Standard
C03825,Khalid Ibrahim,Female,36,Medina,Standard
C03826,Khalid Ibrahim,Male,27,Taif,Premium
C03827,Mohammed Khan,Female,52,Taif,Value
C03828,Aisha Saeed,Male,45,Medina,Premium
C03829,Abdullah Ibrahim,Male,61,Taif,Value
C03830,Yousef Malik,Male,23,Jeddah,Standard
C03831,Ibrahim Mahmoud,Male,65,Medina,Standard
C03832,Sara Saleh,Male,27,Mecca,Value
C03833,Fatimah Khan,Female,54,Jeddah,Standard
C03834,Mohammed Farooq,Male,48,Jeddah,Value
C03835,Omar Saeed,Female,40,Taif,Value
C03836,Khalid Yousuf,Male,33,Dammam,Value
C03837,Saad Yousuf,Male,58,Medina,Value
C03838,Fatimah Rahman,Female,70,Mecca,Standard
C03839,Saad Yousuf,Female,18,Khobar,Standard
C03840,Aisha Al-Qahtani,Male,26,Mecca,Premium
C03841,Ibrahim Khan,Male,42,Mecca,Standard
C03842,Omar Saleh,Male,37,Riyadh,Premium
C03843,Khalid Ahmed,Female,60,Riyadh,Value
C03844,Maha Mahmoud,Male,23,Mecca,Standard
C03845,Mohammed Al-Qahtani,Male,28,Khobar,Value
C03846,Yousef Farooq,Male,50,Riyadh,Standard
C03847,Aisha Malik,Female,58,Medina,Value
C03848,Saad Ansari,Female,38,Mecca,Standard
C03849,Hassan Saleh,Male,50,Medina,Value
C03850,Saad Hassan,Female,24,Taif,Value
C03851,Saad Khan,Male,35,Mecca,Value
C03852,Maha Rahman,Male,66,Dammam,Value
C03853,Khalid Abdullah,Female,55,Khobar,Standard
C03854,Faisal Abdullah,Male,63,Khobar,Standard
C03855,Saad Ali,Male,30,Jeddah,Value
C03856,Aisha Malik,Male,34,Riyadh,Value
C03857,Saad Ali,Male,56,Medina,Standard
C03858,Ahmed Ali,Female,47,Taif,Premium
C03859,Saad Rahman,Male,32,Jeddah,Standard
C03860,Hassan Rahman,Male,44,Mecca,Premium
C03861,Ahmed Hassan,Male,32,Medina,Value
C03862,Mohammed Ibrahim,Female,24,Mecca,Value
C03863,Ahmed Saleh,Male,61,Mecca,Value
C03864,Abdullah Farooq,Male,53,Riyadh,Value
C03865,Fatimah Hassan,Female,67,Riyadh,Standard
C03866,Faisal Mahmoud,Male,39,Medina,Value
C03867,Lina Ali,Male,29,Medina,Standard
C03868,Lina Ali,Male,36,Khobar,Value
C03869,Saad Abdullah,Female,25,Riyadh,Standard
C03870,Mohammed Farooq,Female,44,Medina,Value
C03871,Nora Rahman,Male,53,Riyadh,Value
C03872,Huda Mahmoud,Male,20,Dammam,Standard
C03873,Maha Ansari,Male,63,Mecca,Premium
C03874,Mohammed Ansari,Male,39,Mecca,Value
C03875,Huda Farooq,Female,45,Jeddah,Premium
C03876,Amal Yousuf,Male,65,Jeddah,Value
C03877,Saad Abdullah,Female,21,Jeddah,Standard
C03878,Ahmed Al-Qahtani,Female,32,Taif,Standard
C03879,Saad Ali,Female,24,Mecca,Value
C03880,Reem Farooq,Female,25,Medina,Standard
C03881,Omar Mahmoud,Male,64,Taif,Value
C03882,Mohammed Saleh,Female,23,Taif,Standard
C03883,Hassan Rahman,Male,61,Taif,Premium
C03884,Maryam Ibrahim,Male,43,Jeddah,Standard
C03885,Omar Abdullah,Female,18,Riyadh,Value
C03886,Nora Saleh,Male,54,Taif,Value
C03887,Omar Al-Qahtani,Male,58,Mecca,Premium
C03888,Saad Ali,Male,49,Jeddah,Value
C03889,Abdullah Malik,Male,67,Khobar,Value
C03890,Mohammed Rahman,Male,69,Mecca,Standard
C03891,Reem Al-Qahtani,Male,35,Riyadh,Standard
C03892,Mohammed Mahmoud,Female,54,Jeddah,Standard
C03893,Abdullah Ibrahim,Male,53,Dammam,Standard
C03894,Aisha Saeed,Female,41,Riyadh,Standard
C03895,Saad Abdullah,Male,58,Jeddah,Standard
C03896,Amal Yousuf,Male,48,Jeddah,Standard
C03897,Omar Rahman,Female,44,Riyadh,Standard
C03898,Abdullah Saleh,Female,39,Taif,Standard
C03899,Amal Mahmoud,Male,61,Mecca,Standard
C03900,Fatimah Khan,Female,47,Jeddah,Value
C03901,Abdullah Yousuf,Male,26,Medina,Standard
C03902,Hassan Khan,Male,29,Medina,Premium
C03903,Yousef Abdullah,Male,62,Jeddah,Standard
C03904,Fatimah Ibrahim,Male,43,Dammam,Standard
C03905,Omar Malik,Male,57,Medina,Standard
C03906,Maryam Ansari,Female,53,Taif,Standard
C03907,Saad Abdullah,Female,65,Mecca,Standard
C03908,Aisha Khan,Male,51,Dammam,Value
C03909,Khalid Hassan,Female,21,Riyadh,Standard
C03910,Amal Yousuf,Female,44,Jeddah,Standard
C03911,Ibrahim Farooq,Male,27,Mecca,Premium
C03912,Yousef Ibrahim,Male,31,Dammam,Standard
C03913,Faisal Al-Qahtani,Female,32,Medina,Value
C03914,Maryam Yousuf,Male,22,Dammam,Standard
C03915,Ibrahim Yousuf,Male,54,Jeddah,Standard
C03916,Fatimah Malik,Male,25,Mecca,Standard
C03917,Omar Khan,Female,32,Dammam,Premium
C03918,Mohammed Saeed,Male,48,Medina,Value
C03919,Mohammed Abdullah,Male,29,Mecca,Value
C03920,Yousef Ali,Female,23,Medina,Value
C03921,Aisha Ansari,Male,22,Khobar,Value
C03922,Saad Saeed,Male,26,Taif,Value
C03923,Sara Malik,Male,48,Jeddah,Premium
C03924,Mohammed Yousuf,Male,30,Mecca,Value
C03925,Huda Ansari,Male,33,Khobar,Value
C03926,Huda Ansari,Male,31,Taif,Standard
C03927,Fatimah Saeed,Female,39,Taif,Standard
C03928,Yousef Farooq,Female,46,Medina,Standard
C03929,Amal Saeed,Female,23,Riyadh,Premium
C03930,Maha Hassan,Male,36,Medina,Standard
C03931,Faisal Al-Qahtani,Female,55,Riyadh,Premium
C03932,Mohammed Khan,Male,18,Medina,Value
C03933,Saad Ali,Male,65,Medina,Standard
C03934,Abdullah Al-Qahtani,Male,57,Dammam,Value
C03935,Huda Saeed,Female,22,Riyadh,Value
C03936,Fatimah Ansari,Male,62,Taif,Standard
C03937,Maryam Saeed,Male,43,Taif,Standard
C03938,Lina Saleh,Female,31,Taif,Value
C03939,Khalid Saeed,Female,45,Dammam,Standard
C03940,Nora Khan,Male,62,Khobar,Premium
C03941,Mohammed Rahman,Female,67,Mecca,Standard
C03942,Aisha Rahman,Male,37,Jeddah,Premium
C03943,Maha Mahmoud,Male,61,Taif,Standard
C03944,Ibrahim Saeed,Male,62,Dammam,Standard
C03945,Ahmed Rahman,Male,26,Taif,Standard
C03946,Yousef Mahmoud,Male,51,Taif,Premium
C03947,Maryam Ali,Female,62,Khobar,Standard
C03948,Maha Rahman,Male,63,Riyadh,Standard
C03949,Abdullah Yousuf,Male,38,Mecca,Value
C03950,Aisha Ansari,Female,27,Jeddah,Standard
C03951,Mohammed Ibrahim,Male,24,Taif,Value
C03952,Mohammed Hassan,Male,40,Jeddah,Standard
C03953,Hassan Ahmed,Male,66,Riyadh,Standard
C03954,Maha Ahmed,Male,34,Medina,Standard
C03955,Amal Mahmoud,Male,56,Taif,Premium
C03956,Faisal Hassan,Male,36,Taif,Value
C03957,Abdullah Ahmed,Female,44,Mecca,Standard
C03958,Ahmed Yousuf,Female,34,Dammam,Standard
C03959,Mohammed Farooq,Male,26,Medina,Standard
C03960,Khalid Mahmoud,Male,41,Mecca,Value
C03961,Maryam Ibrahim,Male,52,Taif,Value
C03962,Khalid Yousuf,Male,18,Taif,Standard
C03963,Faisal Khan,Female,31,Dammam,Value
C03964,Omar Malik,Male,24,Medina,Value
C03965,Sara Rahman,Female,31,Dammam,Premium
C03966,Saad Mahmoud,Male,20,Dammam,Standard
C03967,Omar Al-Qahtani,Female,46,Dammam,Standard
C03968,Maryam Malik,Male,23,Mecca,Standard
C03969,Saad Ansari,Male,36,Medina,Value
C03970,Mohammed Al-Qahtani,Male,29,Jeddah,Premium
C03971,Saad Yousuf,Female,30,Mecca,Value
C03972,Lina Ali,Female,22,Dammam,Standard
C03973,Aisha Ibrahim,Female,64,Mecca,Standard
C03974,Huda Al-Qahtani,Male,33,Jeddah,Value
C03975,Sara Saleh,Male,20,Jeddah,Value
C03976,Lina Ahmed,Male,32,Medina,Value
C03977,Sara Hassan,Female,52,Mecca,Standard
C03978,Lina Rahman,Male,31,Riyadh,Value
C03979,Yousef Malik,Male,70,Mecca,Standard
C03980,Abdullah Ansari,Male,67,Taif,Premium
C03981,Hassan Hassan,Male,65,Mecca,Standard
C03982,Abdullah Mahmoud,Male,44,Mecca,Value
C03983,Huda Malik,Male,19,Khobar,Standard
C03984,Omar Khan,Female,69,Riyadh,Standard
C03985,Mohammed Ahmed,Male,46,Taif,Value
C03986,Aisha Rahman,Male,44,Mecca,Value
C03987,Lina Ansari,Male,43,Medina,Standard
C03988,Huda Yousuf,Female,63,Medina,Standard
C03989,Amal Saeed,Male,68,Dammam,Value
C03990,Omar Saleh,Male,69,Mecca,Standard
C03991,Fatimah Hassan,Male,33,Taif,Value
C03992,Khalid Abdullah,Female,34,Dammam,Value
C03993,Nora Mahmoud,Female,28,Mecca,Standard
C03994,Faisal Khan,Female,38,Jeddah,Premium
C03995,Khalid Mahmoud,Female,22,Khobar,Standard
C03996,Lina Ahmed,Male,56,Taif,Standard
C03997,Omar Abdullah,Male,62,Mecca,Premium
C03998,Ibrahim Farooq,Male,43,Taif,Standard
C03999,Ibrahim Yousuf,Female,53,Khobar,Value
C04000,Huda Malik,Male,37,Riyadh,Premium
C04001,Huda Saeed,Male,42,Dammam,Value
C04002,Aisha Saeed,Male,37,Medina,Value
C04003,Huda Saeed,Female,60,Dammam,Value
C04004,Hassan Hassan,Male,36,Medina,Premium
C04005,Ibrahim Ibrahim,Male,57,Dammam,Value
C04006,Abdullah Saleh,Male,46,Taif,Value
C04007,Maryam Yousuf,Female,45,Riyadh,Premium
C04008,Yousef Ibrahim,Male,39,Medina,Value
C04009,Maryam Saleh,Male,19,Khobar,Standard
C04010,Maha Khan,Male,18,Mecca,Value
C04011,Ahmed Al-Qahtani,Male,67,Riyadh,Standard
C04012,Ibrahim Ansari,Male,21,Taif,Premium
C04013,Huda Khan,Female,48,Mecca,Value
C04014,Khalid Khan,Female,65,Taif,Standard
C04015,Lina Al-Qahtani,Male,45,Jeddah,Value
C04016,Yousef Rahman,Male,18,Khobar,Standard
C04017,Mohammed Yousuf,Male,49,Medina,Standard
C04018,Yousef Khan,Female,46,Mecca,Standard
C04019,Ahmed Rahman,Female,70,Taif,Value
C04020,Yousef Hassan,Male,31,Mecca,Premium
C04021,Aisha Ibrahim,Male,21,Khobar,Value
C04022,Faisal Yousuf,Female,52,Taif,Premium
C04023,Ahmed Malik,Female,25,Jeddah,Value
C04024,Amal Abdullah,Female,58,Medina,Standard
C04025,Omar Saleh,Female,47,Jeddah,Value
C04026,Yousef Ansari,Male,41,Medina,Standard
C04027,Aisha Mahmoud,Male,52,Taif,Premium
C04028,Amal Saleh,Male,64,Jeddah,Value
C04029,Aisha Khan,Male,54,Taif,Standard
C04030,Yousef Farooq,Male,46,Dammam,Premium
C04031,Hassan Saeed,Female,50,Riyadh,Premium
C04032,Khalid Ibrahim,Male,56,Taif,Value
C04033,Ahmed Saeed,Female,67,Khobar,Value
C04034,Lina Abdullah,Male,32,Jeddah,Standard
C04035,Reem Mahmoud,Female,52,Mecca,Value
C04036,Fatimah Ansari,Female,28,Medina,Standard
C04037,Hassan Mahmoud,Male,55,Medina,Standard
C04038,Nora Ali,Female,38,Khobar,Standard
C04039,Sara Malik,Male,48,Jeddah,Value
C04040,Ahmed Al-Qahtani,Male,31,Jeddah,Standard
C04041,Abdullah Hassan,Male,25,Taif,Value
C04042,Khalid Ibrahim,Male,37,Khobar,Standard
C04043,Abdullah Saleh,Female,59,Mecca,Value
C04044,Saad Ali,Male,45,Taif,Standard
C04045,Mohammed Yousuf,Male,67,Jeddah,Value
C04046,Maryam Ahmed,Female,55,Khobar,Premium
C04047,Abdullah Saleh,Female,66,Taif,Standard
C04048,Sara Ansari,Male,38,Khobar,Standard
C04049,Hassan Farooq,Male,44,Jeddah,Standard
C04050,Yousef Rahman,Female,20,Jeddah,Premium
C04051,Omar Farooq,Female,41,Khobar,Standard
C04052,Ibrahim Farooq,Female,49,Mecca,Standard
C04053,Maryam Abdullah,Female,43,Dammam,Value
C04054,Omar Al-Qahtani,Female,29,Riyadh,Standard
C04055,Saad Mahmoud,Male,19,Mecca,Standard
C04056,Maryam Al-Qahtani,Male,55,Mecca,Standard
C04057,Amal Khan,Female,42,Khobar,Standard
C04058,Faisal Ahmed,Male,29,Mecca,Standard
C04059,Lina Abdullah,Female,23,Riyadh,Value
C04060,Mohammed Ansari,Female,46,Medina,Standard
C04061,Omar Ibrahim,Male,30,Jeddah,Standard
C04062,Aisha Rahman,Male,60,Dammam,Standard
C04063,Reem Yousuf,Female,46,Mecca,Standard
C04064,Ahmed Malik,Female,44,Khobar,Value
C04065,Maha Khan,Male,70,Khobar,Value
C04066,Mohammed Khan,Female,41,Taif,Standard
C04067,Aisha Farooq,Female,63,Taif,Premium
C04068,Ibrahim Khan,Male,25,Khobar,Standard
C04069,Yousef Al-Qahtani,Female,45,Taif,Value
C04070,Lina Malik,Female,64,Taif,Standard
C04071,Aisha Saeed,Male,66,Taif,Standard
C04072,Faisal Ibrahim,Male,26,Khobar,Standard
C04073,Fatimah Ahmed,Female,62,Mecca,Standard
C04074,Maha Yousuf,Male,66,Mecca,Standard
C04075,Maryam Al-Qahtani,Female,19,Mecca,Standard
C04076,Abdullah Ansari,Male,61,Taif,Standard
C04077,Amal Saeed,Male,58,Taif,Value
C04078,Lina Saleh,Male,64,Riyadh,Premium
C04079,Hassan Khan,Male,70,Medina,Standard
C04080,Hassan Saleh,Male,54,Taif,Value
C04081,Nora Khan,Male,39,Dammam,Value
C04082,Amal Khan,Female,60,Taif,Value
C04083,Omar Saeed,Male,52,Taif,Premium
C04084,Lina Ibrahim,Male,49,Mecca,Standard
C04085,Huda Hassan,Female,48,Medina,Standard
C04086,Omar Khan,Male,59,Riyadh,Standard
C04087,Saad Farooq,Male,28,Riyadh,Standard
C04088,Maryam Saeed,Male,21,Medina,Value
C04089,Reem Al-Qahtani,Male,29,Khobar,Value
C04090,Khalid Abdullah,Male,34,Taif,Value
C04091,Hassan Khan,Male,62,Medina,Standard
C04092,Abdullah Ibrahim,Female,39,Riyadh,Value
C04093,Omar Saeed,Female,41,Dammam,Standard
C04094,Maha Ibrahim,Female,56,Mecca,Standard
C04095,Lina Malik,Male,61,Jeddah,Value
C04096,Maryam Ali,Male,62,Medina,Premium
C04097,Khalid Rahman,Male,30,Jeddah,Standard
C04098,Amal Abdullah,Male,21,Khobar,Standard
C04099,Nora Ahmed,Female,57,Jeddah,Standard
C04100,Ahmed Ali,Male,63,Khobar,Standard
C04101,Mohammed Khan,Female,52,Taif,Standard
C04102,Ibrahim Abdullah,Female,70,Riyadh,Standard
C04103,Hassan Saeed,Male,57,Jeddah,Standard
C04104,Amal Mahmoud,Female,54,Riyadh,Value
C04105,Huda Khan,Male,50,Medina,Premium
C04106,Omar Hassan,Male,30,Medina,Standard
C04107,Saad Abdullah,Female,60,Jeddah,Standard
C04108,Aisha Khan,Female,45,Khobar,Value
C04109,Reem Saeed,Female,61,Jeddah,Premium
C04110,Sara Saleh,Male,24,Mecca,Standard
C04111,Faisal Farooq,Male,37,Jeddah,Value
C04112,Mohammed Ahmed,Male,50,Jeddah,Standard
C04113,Fatimah Saleh,Male,54,Riyadh,Standard
C04114,Hassan Yousuf,Female,33,Medina,Standard
C04115,Maryam Ansari,Male,36,Khobar,Standard
C04116,Saad Al-Qahtani,Female,47,Dammam,Standard
C04117,Yousef Yousuf,Female,53,Jeddah,Premium
C04118,Lina Khan,Male,51,Mecca,Standard
C04119,Fatimah Mahmoud,Male,67,Medina,Value
C04120,Maryam Saeed,Female,18,Riyadh,Premium
C04121,Sara Ansari,Male,68,Dammam,Value
C04122,Ahmed Abdullah,Female,24,Jeddah,Value
C04123,Saad Khan,Male,44,Khobar,Standard
C04124,Ibrahim Ibrahim,Male,47,Taif,Premium
C04125,Hassan Ahmed,Male,36,Khobar,Standard
C04126,Ibrahim Malik,Female,49,Khobar,Standard
C04127,Nora Yousuf,Male,20,Khobar,Standard
C04128,Ibrahim Khan,Female,19,Medina,Standard
C04129,Nora Yousuf,Male,46,Dammam,Standard
C04130,Hassan Saleh,Male,66,Mecca,Value
C04131,Saad Ibrahim,Male,51,Dammam,Standard
C04132,Khalid Malik,Female,44,Riyadh,Standard
C04133,Omar Yousuf,Female,66,Riyadh,Standard
C04134,Mohammed Ansari,Female,32,Dammam,Standard
C04135,Faisal Yousuf,Male,54,Mecca,Standard
C04136,Maryam Hassan,Female,49,Riyadh,Standard
C04137,Omar Rahman,Male,47,Taif,Standard
C04138,Hassan Saleh,Male,53,Jeddah,Standard
C04139,Yousef Khan,Male,40,Dammam,Value
C04140,Nora Rahman,Female,22,Dammam,Value
C04141,Nora Saleh,Female,29,Riyadh,Standard
C04142,Amal Malik,Female,44,Jeddah,Standard
C04143,Ibrahim Mahmoud,Male,59,Dammam,Value
C04144,Aisha Al-Qahtani,Male,49,Dammam,Standard
C04145,Amal Hassan,Male,26,Dammam,Value
C04146,Aisha Hassan,Male,66,Riyadh,Standard
C04147,Reem Abdullah,Female,55,Riyadh,Value
C04148,Ahmed Saeed,Female,70,Khobar,Premium
C04149,Maha Ali,Female,21,Jeddah,Standard
C04150,Ahmed Abdullah,Male,50,Riyadh,Standard
C04151,Yousef Hassan,Male,58,Khobar,Standard
C04152,Khalid Farooq,Female,70,Khobar,Standard
C04153,Omar Khan,Female,25,Riyadh,Value
C04154,Omar Farooq,Female,60,Khobar,Standard
C04155,Faisal Yousuf,Male,62,Riyadh,Standard
C04156,Ahmed Ansari,Female,19,Mecca,Value
C04157,Nora Ibrahim,Female,64,Taif,Standard
C04158,Nora Malik,Female,30,Medina,Standard
C04159,Yousef Mahmoud,Female,24,Dammam,Standard
C04160,Hassan Yousuf,Female,62,Khobar,Standard
C04161,Khalid Ahmed,Female,39,Khobar,Standard
C04162,Sara Abdullah,Male,30,Taif,Standard
C04163,Amal Khan,Male,23,Riyadh,Standard
C04164,Lina Yousuf,Male,39,Medina,Value
C04165,Yousef Al-Qahtani,Female,68,Riyadh,Value
C04166,Maha Malik,Male,40,Jeddah,Value
C04167,Huda Ahmed,Female,62,Riyadh,Value
C04168,Lina Khan,Male,48,Medina,Standard
C04169,Omar Saleh,Male,26,Medina,Value
C04170,Hassan Mahmoud,Male,64,Dammam,Premium
C04171,Ahmed Ansari,Female,29,Jeddah,Standard
C04172,Maha Farooq,Male,69,Jeddah,Value
C04173,Huda Farooq,Female,24,Taif,Value
C04174,Yousef Abdullah,Female,32,Taif,Standard
C04175,Ibrahim Malik,Female,68,Dammam,Value
C04176,Aisha Rahman,Male,56,Khobar,Standard
C04177,Reem Saleh,Male,53,Medina,Value
C04178,Khalid Hassan,Male,40,Medina,Premium
C04179,Nora Mahmoud,Male,30,Riyadh,Value
C04180,Reem Ali,Female,55,Dammam,Standard
C04181,Maha Khan,Male,25,Medina,Value
C04182,Amal Farooq,Female,70,Dammam,Standard
C04183,Aisha Khan,Female,18,Medina,Standard
C04184,Amal Saeed,Female,67,Mecca,Standard
C04185,Huda Abdullah,Female,36,Dammam,Standard
C04186,Huda Ansari,Male,27,Taif,Standard
C04187,Mohammed Saleh,Male,51,Jeddah,Standard
C04188,Amal Saeed,Female,67,Medina,Value
C04189,Ibrahim Al-Qahtani,Female,19,Riyadh,Value
C04190,Amal Al-Qahtani,Female,52,Mecca,Standard
C04191,Amal Mahmoud,Female,24,Riyadh,Standard
C04192,Fatimah Hassan,Female,61,Khobar,Standard
C04193,Omar Malik,Female,32,Taif,Value
C04194,Huda Al-Qahtani,Female,54,Khobar,Standard
C04195,Mohammed Ahmed,Male,54,Jeddah,Standard
C04196,Nora Farooq,Male,58,Medina,Value
C04197,Amal Ibrahim,Male,49,Mecca,Premium
C04198,Maryam Yousuf,Female,39,Khobar,Premium
C04199,Omar Ibrahim,Male,34,Riyadh,Standard
C04200,Faisal Abdullah,Female,44,Mecca,Standard
C04201,Reem Ibrahim,Female,58,Jeddah,Value
C04202,Saad Farooq,Female,20,Dammam,Value
C04203,Nora Farooq,Female,59,Taif,Value
C04204,Huda Malik,Male,28,Khobar,Standard
C04205,Maha Farooq,Female,46,Khobar,Premium
C04206,Omar Ibrahim,Male,50,Taif,Standard
C04207,Yousef Malik,Female,42,Mecca,Standard
C04208,Reem Yousuf,Male,33,Dammam,Standard
C04209,Khalid Ahmed,Male,46,Taif,Value
C04210,Faisal Ibrahim,Female,63,Jeddah,Value
C04211,Khalid Yousuf,Male,66,Dammam,Value
C04212,Fatimah Abdullah,Female,50,Dammam,Standard
C04213,Ahmed Ali,Female,50,Medina,Standard
C04214,Amal Khan,Female,43,Taif,Standard
C04215,Maha Abdullah,Female,24,Taif,Value
C04216,Maryam Saleh,Male,52,Khobar,Value
C04217,Faisal Farooq,Female,45,Dammam,Standard
C04218,Khalid Rahman,Female,58,Mecca,Standard
C04219,Ibrahim Malik,Male,31,Medina,Standard
C04220,Mohammed Rahman,Female,66,Jeddah,Standard
